data_venda,dim_produto_id,dim_vendedor_id,quantidade,valor_total,custo_venda
2023-07-11 12:28:17,9,20,7,36.28950145190754,17.948305705382346
2023-06-19 01:12:26,60,19,7,316.6947257617754,178.25632396708656
2023-07-22 12:31:17,71,3,4,28.98021455671551,15.254645262367879
2023-04-19 09:45:23,88,12,1,41.986346978124736,24.85276872685232
2023-06-12 23:10:18,55,17,10,274.9290414967788,156.7641675552975
2023-07-01 07:58:24,31,18,10,399.67975697149745,224.85476881166565
2023-01-23 08:13:59,25,5,7,142.9926825113661,65.08826870641032
2023-02-15 22:22:54,14,16,1,27.105305969133795,12.340122401494506
2023-01-23 02:20:04,78,11,5,95.0032038073345,49.49351519257012
2023-02-11 14:45:41,54,7,3,100.57817250712588,57.27435712544025
2023-08-15 21:19:12,29,12,3,132.45920317357297,59.294337010838454
2023-02-10 20:50:27,71,3,7,322.37641987667934,138.39496937033707
2023-05-09 04:15:36,13,11,1,21.246217024255216,9.754473274596572
2023-06-06 22:15:56,94,6,4,56.61739647434875,27.02166335237976
2023-07-28 06:51:26,63,11,6,237.13221140399742,131.72575941925453
2023-07-31 16:09:04,39,19,3,78.77940829192619,46.5924616266416
2023-03-28 09:18:39,3,14,5,133.3427457139432,59.55055067844295
2023-02-17 08:31:35,6,4,10,394.78172859272547,191.05634521928044
2023-06-14 06:02:23,79,8,10,61.89798449814771,35.43153584085706
2023-05-03 18:36:44,99,6,7,159.99730229285893,84.91879071328782
2023-02-01 01:34:31,92,9,8,310.8330522363378,180.47480084646037
2023-06-12 07:18:09,9,11,2,32.984383155628024,13.355432624850632
2023-01-01 13:27:50,84,18,9,174.23159576578482,102.25008075372838
2023-06-12 09:26:50,90,13,7,119.81306911644923,51.16968879302052
2023-01-31 22:41:13,48,19,8,75.34442946512779,43.00620210972645
2023-06-22 02:07:17,49,5,2,74.63309655913822,33.84976137875076
2023-04-26 22:30:00,52,19,8,250.79296782267426,110.11494684262885
2023-04-25 18:06:16,20,10,1,25.775066482441126,10.674432298567844
2023-05-18 21:20:02,23,11,3,106.41186441796052,54.06615144279557
2023-07-07 16:47:15,47,16,6,75.18378133846474,30.543671380233807
2023-07-19 16:09:05,10,18,3,143.71491704114987,69.10689170877629
2023-07-08 12:57:09,19,19,1,34.071790815283705,20.201805518227097
2023-07-01 21:02:31,12,17,3,67.08117014101431,27.90571093823884
2023-07-08 23:16:55,88,9,3,18.886976860497725,11.241925938465753
2023-08-03 23:00:22,48,11,6,51.84462957620125,23.042849114844724
2023-04-13 17:10:44,55,19,2,11.754874348756747,6.880799745987693
2023-05-31 01:25:51,97,11,4,178.52591342600078,92.60867040441265
2023-02-13 22:50:57,30,7,6,286.5229002055456,146.0546500474769
2023-03-02 13:55:47,85,7,6,60.216777693215626,30.206396910703738
2023-01-09 12:24:46,21,6,6,96.33028273669836,44.3196116206966
2023-03-31 23:17:01,78,13,5,56.561121277751525,28.042562473799816
2023-05-07 02:38:43,35,4,3,58.9596043746253,27.135051158803677
2023-03-02 11:55:21,78,18,4,43.87305272500672,23.48756012085702
2023-08-02 00:13:24,78,3,5,30.96709600449223,14.49897168618312
2023-03-29 19:52:52,1,3,5,78.66864152425562,42.56413311285481
2023-01-13 00:36:16,95,16,9,359.6926863649946,161.94476268709238
2023-02-03 17:09:26,12,12,2,71.53617181296313,31.436977264225717
2023-01-05 16:10:03,12,15,10,58.59364791819274,33.725106310101516
2023-03-26 16:29:52,11,11,10,290.75017396457037,169.14294288857502
2023-07-21 07:33:50,48,18,3,72.73978507460461,32.244187169762206
2023-05-24 13:22:26,97,4,4,24.72085814421975,11.861463717009007
2023-06-11 06:25:22,63,11,6,152.4649668339147,80.24688765076276
2023-03-16 18:29:14,18,20,5,245.10826131681355,139.27644681004625
2023-05-01 14:09:21,59,16,10,383.5710232843661,229.0431965959476
2023-01-05 18:14:34,83,12,8,338.0748783117257,189.81359181386685
2023-06-04 08:34:56,46,15,9,83.49056259201771,43.06407991880762
2023-06-15 03:17:04,77,3,5,25.55616622663163,10.340130046611451
2023-08-11 07:46:08,45,15,8,341.5437848240919,189.3645802594259
2023-07-17 03:45:10,48,11,5,130.47558225377446,62.08707340296768
2023-05-13 11:39:04,45,6,3,68.30076549928478,39.80906179063822
2023-04-30 00:53:34,6,5,6,131.84550009926323,70.87416890880222
2023-02-20 10:46:47,73,10,5,229.59244755187115,135.25858223294435
2023-04-22 16:47:50,61,17,7,208.93841522930688,111.85573960741883
2023-01-03 22:05:06,48,9,2,81.7164355182178,38.49610219897551
2023-03-11 22:29:08,36,1,9,208.85885160016704,101.13594956252405
2023-05-07 05:33:26,39,3,10,362.13277881882533,196.3317618013322
2023-04-25 03:21:26,49,19,9,143.47044312388465,74.7984912872408
2023-02-10 15:04:37,47,10,8,52.025886096623196,21.009702340928545
2023-02-02 22:19:11,24,15,2,51.21760464359528,30.016373820966
2023-07-07 09:18:16,3,4,9,272.0622553450919,144.98477705942068
2023-05-04 15:46:48,96,9,2,31.8267905507944,15.443432122479772
2023-02-01 01:17:26,64,9,3,79.2398393378168,40.74075443282023
2023-05-10 06:00:04,100,17,8,143.69298479613664,60.0147392631354
2023-04-20 08:57:54,53,14,8,69.15874566981987,32.453423344941015
2023-07-11 10:34:38,87,17,5,243.36870027534988,125.71979343703462
2023-01-17 00:29:23,43,20,8,105.36980526793631,46.66846339424215
2023-08-14 02:04:53,21,11,5,27.759871952464493,13.363905242302408
2023-06-10 17:05:49,3,20,1,28.50583898879424,12.608657454550693
2023-03-21 07:35:24,67,3,4,177.28471679149473,74.25891168545272
2023-02-23 04:05:04,62,5,4,148.36506535138298,88.43408830934577
2023-03-31 14:14:45,21,5,2,61.18510320004609,25.82704415204303
2023-05-01 23:52:42,52,11,2,43.05011026955451,23.120088575340088
2023-04-01 01:42:28,89,18,8,92.39650707374665,41.73738382802203
2023-04-29 05:14:17,73,18,5,166.230609861828,89.98772077189362
2023-07-25 21:52:44,26,6,3,123.76083056738682,62.79087789307011
2023-06-29 07:12:04,87,11,3,47.099792321707184,21.751133934378508
2023-03-06 14:30:58,75,17,5,38.2397903746251,18.222318689443256
2023-01-16 17:36:58,65,11,5,230.05530341180736,122.54079811980996
2023-03-25 12:41:42,47,3,3,106.95831535016461,62.349102589545815
2023-06-15 09:25:29,5,2,2,55.08640575298084,23.906748780971338
2023-02-11 12:57:05,39,2,9,336.08483957084576,154.7325145383511
2023-04-27 20:33:39,35,5,4,185.83283223935277,102.4436364512939
2023-06-22 20:29:20,63,11,3,82.92258220091726,38.794320950408355
2023-04-27 01:12:08,9,18,8,311.6839227818684,171.82699777737585
2023-01-30 17:57:11,72,16,1,6.210056291059741,2.7290966625257
2023-03-25 12:42:04,97,2,5,215.97841132752717,125.81602325030444
2023-08-16 04:29:56,61,19,10,106.61895436871362,55.47882127626011
2023-01-31 21:13:24,90,17,9,127.59896859398016,73.34717960564728
2023-05-05 20:37:16,65,6,8,106.6914310771659,57.203723493126546
2023-07-11 07:18:43,53,2,4,90.29177566593498,49.03567221333831
2023-07-09 12:25:01,72,6,1,43.45289480516358,21.381327287182327
2023-04-06 15:11:14,10,19,8,69.73466886101089,37.29931419877829
2023-08-12 13:44:12,86,20,9,149.83153713029202,71.99385924193483
2023-02-04 10:17:06,11,8,3,67.64844089877771,33.38717186504443
2023-06-08 08:49:14,23,17,4,93.26657613407077,47.86058329996213
2023-08-07 14:01:24,92,20,10,225.52855838706873,107.96360816539907
2023-02-16 03:03:14,39,5,10,358.5686648080166,196.47388228180938
2023-02-05 13:35:57,86,7,7,339.7799475140353,140.59296223496298
2023-03-17 12:59:17,2,20,7,140.24638598710445,64.85004360148473
2023-06-27 10:39:03,42,1,9,417.80731000912834,169.41980074788918
2023-07-05 08:11:06,72,13,5,67.46609665455368,29.66146064876434
2023-02-07 02:34:06,82,6,9,394.3375886307236,179.97804537583494
2023-01-05 07:19:12,85,3,3,104.57017473228473,47.309387313584914
2023-02-24 14:15:20,16,16,8,42.44068753528958,18.645072785677613
2023-06-08 08:45:23,34,18,5,212.81624562169986,104.88141045501348
2023-02-17 19:03:22,57,9,3,38.64214629400875,22.368846598103676
2023-08-06 18:17:43,25,8,6,149.71318918312494,79.40599566095136
2023-04-02 19:11:24,83,2,4,154.75884161671965,70.16810355190654
2023-01-27 22:41:17,25,15,6,221.46492952546365,131.8907095877472
2023-05-08 14:34:29,28,19,7,160.22493664049438,81.25472893548204
2023-04-03 08:42:04,26,19,9,372.51777852034036,158.62725860613656
2023-01-04 01:50:13,61,1,3,118.52582891002083,70.28856688797812
2023-01-02 03:36:16,54,7,7,297.0278815553663,120.22018140830156
2023-05-02 15:09:19,71,10,9,351.571677652243,143.78562297508176
2023-04-14 10:57:33,77,15,5,135.51767291951532,72.8993028358384
2023-08-09 21:09:33,67,3,3,138.52858817110388,60.23925910917114
2023-04-14 00:47:04,81,3,10,103.98899126504756,51.84681976594096
2023-06-09 04:31:20,20,12,3,112.09494469439613,65.52766575547729
2023-02-16 08:04:01,92,9,9,171.5617601413791,94.44994547238177
2023-04-24 00:16:53,25,13,10,274.44735790480604,114.08872637567916
2023-06-13 21:24:11,40,20,3,105.62432867782675,58.60831132122161
2023-03-01 20:56:05,67,4,8,78.96147975828725,43.00807279437039
2023-06-27 18:50:04,6,2,7,209.07913416665,93.32982671608515
2023-01-05 12:32:13,52,8,8,112.16916864891373,63.343708791749386
2023-02-01 01:14:14,24,1,10,324.0401949644739,181.35689537169583
2023-07-15 15:38:40,48,20,9,242.04283068205663,109.17000552827011
2023-03-17 23:47:21,89,16,6,248.30953926489735,132.1486383470558
2023-03-02 21:08:52,30,17,7,86.9789710470993,45.86591300019993
2023-05-19 12:38:14,22,11,8,224.02582887119615,96.62731501474876
2023-01-22 21:06:26,39,16,1,8.158898024936164,3.294594735721139
2023-03-08 22:17:17,31,13,10,140.0179761401154,73.49536353285957
2023-06-17 13:59:25,61,8,5,177.88626478425672,104.82589155655565
2023-07-19 09:09:42,47,3,7,343.53353314258015,200.9800136598148
2023-06-12 08:56:48,71,13,5,233.39406075205005,127.44767860794732
2023-01-16 03:53:19,88,18,6,192.39704765840114,97.18427513968767
2023-06-03 13:01:29,1,15,2,23.641675210030222,9.515192100176211
2023-06-05 23:08:56,83,17,10,336.09227292934696,155.40839081869666
2023-01-02 12:38:09,49,6,3,115.45247043772989,57.678314448381705
2023-02-26 13:01:52,100,15,5,202.51769638338476,100.58445484241344
2023-08-12 12:57:44,2,13,9,100.79561682331521,47.00097845123022
2023-03-30 13:45:12,85,2,2,57.71358142433193,26.029311588460573
2023-07-24 11:51:42,77,19,10,305.30265273492085,163.94957371159276
2023-01-12 05:37:48,55,13,2,89.0393664928362,51.74803020285447
2023-01-07 04:37:23,92,13,4,104.4486278279993,47.01817872419733
2023-07-16 10:32:43,64,6,9,427.597339732789,197.50920096156702
2023-01-15 02:24:19,31,19,3,132.7730367180912,68.3954859534464
2023-06-26 17:28:53,78,13,7,74.94050582642913,33.901692244323534
2023-05-18 06:03:04,6,4,4,161.54524673610734,82.65687966107302
2023-04-21 04:24:22,81,14,5,67.29577827868299,33.441788843855385
2023-06-26 23:40:41,3,10,2,80.49285221302594,38.719533284447756
2023-05-25 23:40:27,89,19,3,22.646028166321983,10.433713858764756
2023-04-14 15:11:57,38,2,7,175.5902737923237,81.08747932956442
2023-03-18 00:00:36,44,6,6,122.0347269666243,67.89608226465238
2023-03-04 18:46:42,76,1,4,139.50560250777843,61.90976602628331
2023-03-19 21:44:33,74,12,10,293.54528118697283,119.06818345890382
2023-04-10 15:16:15,77,12,9,166.13531031778498,71.80102410300546
2023-03-27 00:15:58,27,16,4,86.12105443511653,45.45002430829442
2023-06-29 11:22:36,74,15,2,85.75323328609294,48.906642298283934
2023-01-24 17:08:50,40,15,3,77.28317808073433,44.75048794601471
2023-04-26 21:49:40,19,6,10,152.5050034472001,62.880936138405275
2023-08-10 17:59:14,91,13,5,212.20524866239901,89.64429031134982
2023-05-31 04:05:18,20,11,10,53.14261235378953,22.192948549050747
2023-08-06 04:07:48,39,13,9,404.8958377863105,183.47346575561986
2023-01-11 17:18:46,11,8,9,396.439667444142,211.22911429471733
2023-08-15 02:03:40,93,16,9,384.40526953023186,161.80692218487715
2023-04-11 23:45:28,82,3,1,21.213740115017945,10.356823455625436
2023-06-18 04:20:44,36,11,1,37.57498756811129,15.197943680298797
2023-01-25 10:01:19,40,19,1,12.101148095409268,5.754641467986925
2023-03-11 20:54:11,35,12,9,282.733433672132,166.50945747555335
2023-04-20 18:47:09,39,9,5,122.73392267364072,70.59401329641382
2023-05-02 10:54:34,90,12,5,76.51089058119513,42.73048878718019
2023-05-30 12:15:31,14,15,2,95.9705125042425,55.688475505122405
2023-01-09 15:51:05,64,10,10,246.38827441373283,128.63490916739676
2023-06-14 04:05:26,18,2,8,58.584679545785804,30.66643326172007
2023-07-26 20:44:27,34,16,3,51.87662843479573,23.02562764055363
2023-08-02 09:08:46,94,11,9,258.9132773954849,127.92349038464447
2023-02-14 01:37:37,96,7,9,297.319493924084,171.54284559615968
2023-06-05 06:39:22,12,13,9,271.84973939539105,126.28509489013916
2023-06-06 17:24:07,49,11,7,254.1134144343751,147.84095197002148
2023-03-12 02:54:52,54,14,8,395.6890403647409,161.5121423706936
2023-07-28 04:32:42,56,9,1,9.79265768938728,5.598294418428571
2023-06-02 17:28:18,19,1,6,41.68242327492576,18.198851125164914
2023-04-16 19:37:44,2,12,7,72.67196246183285,35.36666482210369
2023-07-25 11:01:44,77,20,6,233.33365644007284,118.96891952525426
2023-01-29 03:53:43,14,19,9,163.92792212440997,77.62049390284879
2023-04-18 15:35:28,84,8,6,58.54858305874666,26.24697130269111
2023-02-18 17:02:22,64,10,5,96.19927209979889,39.85510695986628
2023-04-03 20:18:41,15,15,10,368.6089640300213,189.18069580373307
2023-07-02 17:37:07,68,15,9,62.267690319088,36.66261969795192
2023-08-12 04:46:05,16,5,9,122.63857236583044,69.18555588873723
2023-04-03 22:19:29,57,5,9,349.7099826814044,187.81632751914447
2023-01-05 01:29:26,76,13,8,76.70999959600948,40.525019208980005
2023-04-20 17:56:05,59,20,9,180.69238913587134,83.4244899991605
2023-07-20 02:02:54,32,11,7,105.06041221237815,43.99716030767636
2023-03-19 15:04:12,70,4,8,81.19844077575233,48.11611950342736
2023-01-24 03:58:37,6,11,4,167.15381782133414,99.17917566373454
2023-04-19 12:58:27,38,4,7,289.6445514136899,126.0674672598105
2023-05-10 14:34:53,37,11,7,141.77694122896796,64.58195753223967
2023-03-27 18:37:07,86,16,8,59.5056036474589,29.735063426545224
2023-06-24 06:21:16,28,2,4,97.26002668776223,46.800711208852526
2023-06-07 07:17:20,7,16,9,421.54792148237055,236.70507653400435
2023-06-09 12:24:46,14,15,4,179.85097978193946,99.31489859926118
2023-08-08 04:29:19,29,8,2,12.031009277244868,6.084846510300975
2023-07-05 19:29:17,21,17,8,287.4077432929051,124.62224503052134
2023-01-29 10:09:44,27,19,7,254.71753391000823,108.06977527037313
2023-03-05 18:23:54,75,4,5,187.67285347537864,90.26178091832763
2023-08-03 15:11:15,60,10,10,176.84125897298264,103.43638820128486
2023-05-08 06:00:53,97,7,2,46.87213466213403,27.80408549136685
2023-07-29 00:26:28,91,5,1,24.418721651904036,11.663232525475685
2023-05-07 20:43:22,81,14,9,176.67650910175269,94.41761314897067
2023-05-18 08:00:30,2,11,4,70.32295955315587,32.102728440196984
2023-04-08 21:00:01,6,2,2,20.35578672714954,11.750784118194298
2023-02-25 14:11:12,59,16,1,26.872927509896694,13.025844879387487
2023-06-29 22:01:44,48,15,1,33.62969031901312,15.340645927614252
2023-01-26 00:18:39,18,16,8,398.6856995558199,181.32648655969132
2023-07-21 07:42:52,90,2,5,231.7378391808993,97.37496149800714
2023-01-09 16:52:02,23,4,5,216.45416682362458,100.62948475342769
2023-01-05 19:48:08,4,11,4,26.31072108280052,14.430081029249639
2023-05-26 15:40:44,51,8,3,97.57926029475017,56.24734341570117
2023-08-08 00:06:42,67,5,5,185.40005279362646,80.94436432782534
2023-02-21 23:54:09,1,12,8,93.759528605659,40.37273902650337
2023-07-30 13:45:26,90,9,9,49.94705376810529,24.33391865238035
2023-02-24 02:01:30,2,19,8,247.33581164447932,129.8905447531825
2023-01-23 21:49:09,88,18,9,429.7690253147059,182.88890439750847
2023-04-06 06:48:07,78,13,5,87.23593246651546,48.60235950639588
2023-03-04 07:08:38,26,12,5,180.8254761795826,83.83519990678312
2023-01-07 05:53:57,8,6,2,35.03468368528881,14.841934934714978
2023-02-22 22:22:59,77,18,4,45.28967610478382,23.936556751989624
2023-01-16 22:26:00,8,2,8,384.9106125755682,186.35459461549084
2023-01-16 01:53:20,70,14,5,233.91025098256898,125.94607968062911
2023-04-21 01:18:12,10,12,5,32.77887518499028,14.14874430379389
2023-03-05 10:07:52,79,4,8,314.714991834809,130.08701606228368
2023-06-28 13:37:32,19,12,1,40.288973934782085,20.67713277656342
2023-05-28 03:55:51,9,4,1,49.033152462893625,26.656191047408793
2023-03-29 20:00:45,56,1,5,121.5652060464102,57.244623519115905
2023-03-07 06:28:59,96,7,5,244.96202245362565,134.68985298836034
2023-07-20 05:24:33,21,10,6,156.55657173286502,63.90973577920136
2023-03-09 03:35:34,12,10,2,16.358084957509984,9.004052645186581
2023-02-14 11:40:00,57,19,5,236.01298607216788,102.3525110999233
2023-01-01 06:02:01,21,18,9,170.60372737142455,86.71349040277718
2023-06-29 05:12:27,26,3,1,30.129316250348776,12.541949374841684
2023-02-27 05:06:03,21,11,8,388.834771514524,189.30826743808248
2023-07-24 02:00:17,25,14,3,46.98048140040592,18.85954505048185
2023-07-29 06:16:32,70,18,9,211.8393478658002,102.33831018258478
2023-01-31 09:54:14,96,5,8,172.45873240061644,72.11489264341651
2023-02-06 12:37:18,16,12,7,337.4559435525763,159.3811437730089
2023-02-03 20:18:29,89,19,5,230.38050450011758,127.14530357903686
2023-05-19 17:21:10,8,18,6,248.5985418808514,126.33216953169172
2023-02-17 12:45:14,11,15,9,99.67203198365974,46.28440500729819
2023-01-13 00:31:13,75,8,7,308.0216756958538,153.38383384663416
2023-01-18 19:14:38,53,7,2,38.88382927482522,17.086629860026495
2023-06-03 04:29:41,7,11,10,405.13156269381363,218.4131551402887
2023-06-12 22:08:52,42,16,2,29.396097949973772,16.071040657641824
2023-01-30 18:39:39,24,4,3,96.57908130245673,50.04210329983618
2023-05-23 12:07:10,86,19,7,265.64414025031886,111.82165703684208
2023-01-14 23:39:33,88,12,6,183.63785361765204,76.58300812351278
2023-07-18 07:34:21,88,3,3,20.496979730757026,9.733778289845478
2023-07-03 01:05:23,21,20,8,112.9748856178589,49.475286419745146
2023-08-11 18:05:33,24,6,7,348.92949834476616,141.82191421441973
2023-01-24 18:07:57,18,5,8,363.29977272816626,156.81549833898666
2023-02-26 09:40:58,99,5,4,144.94542588500565,59.588955227098886
2023-01-31 11:19:49,43,14,4,129.12375892375235,70.63034278425305
2023-04-30 21:52:45,13,17,4,118.98958234844892,63.82667272802926
2023-01-31 13:20:19,80,5,4,102.1657572833573,48.63687390084119
2023-02-01 11:59:13,58,8,6,298.00308869899914,133.4416047503831
2023-04-06 05:42:28,77,18,2,57.984590290286896,28.13879568403329
2023-04-16 08:00:04,72,17,9,191.27470976355113,109.16214505558108
2023-02-03 23:12:57,85,12,5,118.89866159949945,70.23609926771684
2023-07-08 04:49:45,82,17,9,446.1811085133689,265.6267256786119
2023-01-14 10:23:02,30,14,3,141.6066869996766,65.99354721114389
2023-01-01 22:02:09,19,6,6,63.57670552431647,30.32775046447995
2023-03-22 02:22:19,41,5,4,138.9547807679144,80.9268253366094
2023-02-12 04:16:36,27,8,7,286.5455818196057,131.54898554090448
2023-05-25 08:54:19,37,13,9,271.91378766182606,151.38221020569458
2023-01-04 11:14:53,11,5,10,60.105945637965036,27.70500548279233
2023-07-23 22:55:27,30,14,9,306.6315510025821,159.07109095992448
2023-01-03 10:27:33,87,10,3,123.73101277289896,74.02600713980084
2023-08-10 22:00:41,95,6,5,44.42876211156726,21.33908949958659
2023-03-03 03:31:29,75,17,9,210.73233455769642,90.2620358410807
2023-04-02 10:24:18,59,10,9,296.25350232221,140.037835183216
2023-05-10 09:23:08,20,1,2,13.299058075856703,5.536667155785308
2023-04-02 09:33:59,69,15,8,117.51420674159034,63.78534323095044
2023-02-05 15:21:34,64,17,8,271.3472497352842,146.72462958813847
2023-03-02 01:13:32,26,17,9,403.1421186701256,203.06740069787475
2023-07-16 07:57:39,86,15,2,90.7795787934741,45.113419160435704
2023-05-12 16:37:25,28,11,10,126.54425543437836,67.3771627257035
2023-06-01 15:32:49,68,19,9,253.63584701881672,136.47832057671778
2023-02-23 12:08:39,85,18,1,27.535128715826602,12.975664218136671
2023-04-16 19:08:21,89,13,2,62.74404273225768,31.748400853079218
2023-01-15 06:05:13,83,1,6,98.73743420777336,56.748509882563745
2023-03-26 00:47:01,71,1,9,179.32364197977782,103.14425709720199
2023-03-21 17:54:25,42,10,9,89.51007935556567,42.46728890683064
2023-04-23 03:12:41,19,19,10,86.0024922405488,40.63012411246781
2023-02-03 05:34:28,51,7,4,82.5436906849471,39.94703638485832
2023-01-11 18:44:54,24,13,8,118.90604757927055,49.267283949310404
2023-02-10 11:21:27,57,7,10,473.1909864281812,263.73076161442583
2023-03-17 00:31:31,49,11,5,59.48070389966014,33.824546992178625
2023-02-05 22:14:17,36,5,8,307.0803346626649,132.70111047121236
2023-04-15 11:41:30,74,13,2,89.97810563791671,41.706112461065615
2023-01-23 16:53:15,88,8,7,154.41669227037065,66.41758849271557
2023-03-26 06:04:10,8,2,4,191.0658860225293,113.70540592015145
2023-05-16 08:26:57,46,8,7,200.31825812035473,99.2901662489225
2023-04-26 12:04:58,38,5,8,65.18561473005514,39.08134775396311
2023-07-23 09:37:27,23,7,10,82.64449934681762,44.55312907823737
2023-03-10 01:28:41,5,14,10,409.0168566510921,186.2218327099545
2023-01-17 00:20:52,99,19,6,178.2115944234613,74.86727366075459
2023-07-24 07:07:15,74,12,8,49.79635941225275,24.73321310919859
2023-03-31 05:34:37,39,2,9,78.2583033595044,42.72494698069165
2023-04-15 15:48:59,57,20,1,42.182279747387895,22.545882829263554
2023-02-09 22:49:41,90,13,2,53.29769629687382,30.797459213507942
2023-01-21 11:00:02,26,17,8,267.77427202377316,156.0877910562616
2023-04-13 23:14:20,87,7,4,70.4737627958474,36.827072570582565
2023-05-03 16:53:46,71,16,6,246.53684082091974,120.57303187715691
2023-05-14 10:12:00,71,20,5,215.08654616834514,110.47921737871108
2023-02-07 05:58:42,51,20,3,138.7828448364559,61.65564260500105
2023-05-07 16:06:44,44,7,8,51.81243998322334,27.122629728774786
2023-02-27 01:06:24,1,12,10,169.3386080955762,97.39506441060351
2023-01-24 15:44:46,70,7,7,294.00720233370083,124.41050895118947
2023-06-13 17:11:21,59,2,10,283.67284484109723,138.59881068079213
2023-02-22 17:04:34,66,6,5,142.66630437310687,76.57280375210472
2023-07-22 07:53:53,44,17,3,115.2495357744271,58.99001306396715
2023-03-14 16:44:15,1,2,4,74.60628216729509,40.84445086914264
2023-02-13 00:52:45,57,10,6,39.28639089153841,17.040191244641697
2023-03-29 06:20:33,36,19,6,230.9179168674002,104.1886079442653
2023-05-22 23:47:49,25,19,8,99.42277391437443,41.7662896072644
2023-05-26 11:04:59,2,2,9,295.0470335537115,152.63830439470178
2023-01-14 02:23:12,55,1,1,10.047078386449947,4.287136695519013
2023-07-05 23:58:20,63,6,4,43.82162354658632,22.54213230580002
2023-02-26 20:12:34,39,3,9,87.71109261429449,49.54704085383584
2023-02-21 00:48:39,50,18,1,11.271359673129236,6.314512482027675
2023-05-23 03:52:08,1,16,7,61.94077527902987,28.4332280520477
2023-02-26 10:14:46,62,11,10,173.32701800658361,103.87828207657535
2023-06-09 19:29:04,88,5,4,115.38594281734655,50.906001026402215
2023-01-16 22:17:05,80,11,9,180.93292726394606,97.3436475528074
2023-07-29 17:22:29,87,5,5,148.9064702733848,81.97187569431671
2023-06-07 01:19:26,88,16,2,13.346144019598965,7.298053574363812
2023-02-07 16:33:41,22,6,10,409.90513884437564,170.1751852774436
2023-02-06 06:56:31,32,17,3,79.43167818372545,40.71098588051468
2023-07-08 23:44:04,3,13,6,291.8269606001007,169.41420497465566
2023-02-09 02:38:52,46,15,8,137.8159900679774,59.160704624276214
2023-05-21 07:11:32,100,14,5,25.500379066131988,14.542021419695882
2023-07-06 18:42:04,31,10,8,120.05813214392897,51.03905163566472
2023-05-05 10:13:26,38,4,2,13.9687359567233,7.681428535631248
2023-01-29 01:35:58,14,6,5,89.94795967307215,48.895476603561335
2023-07-16 18:44:17,49,9,4,77.66397481279685,34.331493837602174
2023-02-03 13:52:13,26,3,9,344.2140416052704,150.3889558038575
2023-06-02 12:49:31,74,1,1,17.74731720401498,7.362305326628127
2023-05-06 04:56:37,30,9,10,325.5963730556985,137.91958707371248
2023-07-19 10:04:43,37,9,1,14.254983680589872,6.262667936899429
2023-07-14 12:22:01,15,2,3,18.155794201745778,8.402146596937985
2023-05-10 17:27:19,52,4,1,25.387987924552736,10.53719954813253
2023-06-29 17:41:51,46,20,5,55.16069185382372,31.555214946133365
2023-01-27 01:42:49,42,19,1,34.99683093700979,17.570350700020438
2023-07-21 14:32:10,72,19,6,45.75444808314235,22.370461318402803
2023-02-07 01:15:55,28,10,6,59.8554332689978,30.069109724266283
2023-05-10 01:40:46,97,7,8,193.61580029739525,91.14858915006707
2023-03-25 04:47:23,57,12,9,327.08360582546396,173.24208393259303
2023-02-08 06:33:45,60,14,8,94.07468619191755,44.53250810908949
2023-05-12 00:37:45,16,12,5,106.53963161451857,54.33574896665794
2023-01-13 14:04:56,5,10,10,232.76792217134587,111.65475713012854
2023-05-08 14:19:10,80,13,10,236.85238330561566,133.4261920703289
2023-01-26 23:35:19,61,7,3,119.79190130981914,54.94179583603586
2023-08-06 01:16:39,18,2,2,82.97053296582466,44.510110669210874
2023-03-20 15:52:08,51,11,7,50.992593508842965,23.056297750844003
2023-02-16 14:13:21,57,1,8,362.0989894760865,169.13849114751764
2023-06-07 19:51:25,66,19,8,375.7679172488656,165.47295534940952
2023-07-06 15:07:00,42,17,3,131.84690306324137,61.57082279917249
2023-05-28 20:59:57,22,17,3,121.10394249015093,58.35028312732816
2023-08-10 15:34:08,26,11,9,259.29509296893076,103.88201886053713
2023-06-01 15:06:19,50,3,9,322.3118655770615,184.6250620844966
2023-03-31 05:01:57,51,4,5,110.6354765471971,48.726497105998654
2023-01-10 16:30:13,33,9,9,88.97709895657134,48.68576449287174
2023-06-10 06:35:06,32,8,6,177.62558832552202,84.58888857002371
2023-05-24 09:48:45,19,1,7,51.8193514219125,26.45850363546641
2023-02-13 21:48:06,62,3,3,126.951970126016,72.66435989619696
2023-02-21 18:28:25,22,9,2,79.79759494778119,34.18681998600989
2023-06-24 06:08:30,33,11,7,35.77955818271713,16.08611036650307
2023-01-12 00:52:30,16,7,9,136.1583547179129,62.874787044716214
2023-04-02 19:52:44,77,2,9,268.8557455526813,124.1014737806331
2023-02-08 02:30:35,47,20,5,62.10908724278987,25.106719199772076
2023-05-07 17:35:22,71,9,4,165.62541223564398,95.69490943960561
2023-02-01 06:52:15,45,18,4,109.75190442504483,63.58992064313389
2023-04-05 20:47:38,53,9,6,131.51288935451487,71.5979875813843
2023-05-14 19:43:56,24,3,7,109.92184597345012,56.36360282875995
2023-06-03 08:02:13,78,19,3,24.91698116955643,12.95064458684894
2023-02-13 04:47:24,90,14,1,41.61658042242529,24.505989624955046
2023-03-06 07:42:14,74,8,9,421.2243260325825,193.2248543090811
2023-03-10 05:55:09,71,9,2,32.46182533634642,19.4712405058523
2023-03-22 07:53:57,66,13,7,312.04539188466987,153.18052172279434
